,name,price,original_price,location,seller_name,brand,num_colors,rating_score,link_item,vouchers,categories
484,DELL VOSTRO 5568 CORE I7 7500U RAM 16G SSD 360G 15.6INCH FHD VGA RỜI ĐÈN PHÍM,6500000,11800000,Vietnam,Laptop Cường Thịnh,Dell,0,,https://www.lazada.vn/products/dell-vostro-5568-core-i7-7500u-ram-16g-ssd-360g-156inch-fhd-vga-roi-den-phim-i3027854024.html,['Voucher save 45%'],"[4401, 4414, 6191]"
485,[HCM] Laptop Asus TUF Gaming A15 FA507R CPU AMD Ryzen 7 6800H/ Ram 16GB/ SDD 512GB/ VGA Nvidia GeForce RTX 3050Ti/ LCD 15.6'' inch,15750000,15750000,Vietnam,Thanh Vinh Center,ASUS,0,,https://www.lazada.vn/products/hcm-laptop-asus-tuf-gaming-a15-fa507r-cpu-amd-ryzen-7-6800h-ram-16gb-sdd-512gb-vga-nvidia-geforce-rtx-3050ti-lcd-156-inch-i3026675820.html,[],"[4401, 4414, 6191]"
486,LENOVO LEGION L340 CORE I5 9300H RAM 16G SSD 512G 15.6INCH FHD GTX 1050,7900000,11800000,Vietnam,Laptop Cường Thịnh,Lenovo,1,,https://www.lazada.vn/products/lenovo-legion-l340-core-i5-9300h-ram-16g-ssd-512g-156inch-fhd-gtx-1050-i3026088491.html,['Voucher save 33%'],"[4401, 4414, 6191]"
487,LAPTOP CŨ GIÁ RẺ DELL E5570 Core i5-6440HQ RAM 8G SSD 128G Màn 15.6 Full HD,3950000,4950000,Vietnam,LAPTOP WANRY,No Brand,0,,https://www.lazada.vn/products/laptop-cu-gia-re-dell-e5570-core-i5-6440hq-ram-8g-ssd-128g-man-156-full-hd-i3025260825.html,['Voucher save 20%'],"[4401, 4414, 6191]"
488,MSI GAMING GF63 CORE I5 9300H RAM 16G SSD 512G 15.6INCH FHD VGA GTX 1050TI,8500000,15500000,Vietnam,Laptop Cường Thịnh,MSI,0,,https://www.lazada.vn/products/msi-gaming-gf63-core-i5-9300h-ram-16g-ssd-512g-156inch-fhd-vga-gtx-1050ti-i3023474950.html,['Voucher save 45%'],"[4401, 4414, 6191]"
489,ASUS TUF GAMING FX505GT CORE I5 9300H RAM 16G SSD 256G+500G 15.6INCH 144HZ GTX 1650,9900000,15500000,Vietnam,Laptop Cường Thịnh,ASUS,0,,https://www.lazada.vn/products/asus-tuf-gaming-fx505gt-core-i5-9300h-ram-16g-ssd-256g500g-156inch-144hz-gtx-1650-i3020621222.html,['Voucher save 36%'],"[4401, 4414, 6191]"
490,ASUS GAMING G531 CORE I5 9300H RAM 16G SSD 256G 15.6INCH 120HZ GTX 1050,8900000,13300000,Vietnam,Laptop Cường Thịnh,ASUS,0,,https://www.lazada.vn/products/asus-gaming-g531-core-i5-9300h-ram-16g-ssd-256g-156inch-120hz-gtx-1050-i3020499800.html,['Voucher save 33%'],"[4401, 4414, 6191]"
491,Laptop Gaming Viamei AOC màn hình 16 inch / Core i7-7850H Ram 16gb Sdd 512gb card đồ hoạ Gtx1050 4gb,10450000,15990000,Vietnam,SHOP CÔNG NGHỆ STARLIGHT,AOC,0,,https://www.lazada.vn/products/laptop-gaming-viamei-aoc-man-hinh-16-inch-core-i7-7850h-ram-16gb-sdd-512gb-card-do-hoa-gtx1050-4gb-i3016493365.html,['Voucher save 35%'],"[4401, 4414, 6191]"
492,HP WORKSTATION 8570W CORE I7 3720QM RAM 16G SSD 256G 15.6INCH FHD VGA K1000M,4350000,8700000,Vietnam,Laptop Cường Thịnh,HP,1,,https://www.lazada.vn/products/hp-workstation-8570w-core-i7-3720qm-ram-16g-ssd-256g-156inch-fhd-vga-k1000m-i3011422500.html,['Voucher save 50%'],"[4401, 4414, 6191]"
493,Laptop Dell Latitude 3440 L3440-I51235U-16G512G (i5-1235U) (Đen) - Bảo hành 12 tháng,13500000,13500000,Vietnam,Techroom Việt Nam,Dell,0,,https://www.lazada.vn/products/laptop-dell-latitude-3440-l3440-i51235u-16g512g-i5-1235u-den-bao-hanh-12-thang-i3011185040.html,[],"[4401, 4414, 6191]"
494,ASUS GAMING FX504 CORE I7 8750H RAM 16G SSD 256G 15.6INCH FHD GTX 1050,8500000,14700000,Vietnam,Laptop Cường Thịnh,ASUS,0,5.0,https://www.lazada.vn/products/asus-gaming-fx504-core-i7-8750h-ram-16g-ssd-256g-156inch-fhd-gtx-1050-i3008857209.html,['Voucher save 42%'],"[4401, 4414, 6191]"
495,DELL GAMING G7 7588 CORE I7 8750H RAM 16G SSD 512G 15.6INCH FHD VGA GTX 1050 TI,8900000,14500000,Vietnam,Laptop Cường Thịnh,Dell,0,,https://www.lazada.vn/products/dell-gaming-g7-7588-core-i7-8750h-ram-16g-ssd-512g-156inch-fhd-vga-gtx-1050-ti-i3008747938.html,['Voucher save 39%'],"[4401, 4414, 6191]"
496,MSI GAMING GV62 CORE I7 7700HQ RAM 16G SSD 512G 15.6INCH FHD GTX 1050,8500000,15500000,Vietnam,Laptop Cường Thịnh,MSI,1,,https://www.lazada.vn/products/msi-gaming-gv62-core-i7-7700hq-ram-16g-ssd-512g-156inch-fhd-gtx-1050-i3007271542.html,['Voucher save 45%'],"[4401, 4414, 6191]"
497,"Laptop Acer Nitro V 15 ANV15 41 R2UP R5 6600H/16GB/512GB/4GB RTX2050/15.6""F/165Hz/Win11/(NH.QPGSV.004)/Đen",19690000,20490000,Vietnam,thegioididongofficial,ACER,0,,https://www.lazada.vn/products/laptop-acer-nitro-v-15-anv15-41-r2up-r5-6600h16gb512gb4gb-rtx2050156f165hzwin11nhqpgsv004den-i3006733636.html,['Voucher save 4%'],"[4401, 4414, 6191]"
498,ASUS GAMING X571GT I5 9300H RAM 16G SSD 512G 15.6INCH 120HZ GTX 1650,8800000,14400000,Vietnam,Laptop Cường Thịnh,ASUS,1,,https://www.lazada.vn/products/asus-gaming-x571gt-i5-9300h-ram-16g-ssd-512g-156inch-120hz-gtx-1650-i3005276505.html,['Voucher save 39%'],"[4401, 4414, 6191]"
499,HP ZBOOK 17 G2 CORE I7 4810MQ RAM 32G SSD 512G 17.3INCH FHD VGA K3100 4G,5990000,8900000,Vietnam,Laptop Cường Thịnh,HP,0,,https://www.lazada.vn/products/hp-zbook-17-g2-core-i7-4810mq-ram-32g-ssd-512g-173inch-fhd-vga-k3100-4g-i3002962254.html,['Voucher save 33%'],"[4401, 4414, 6191]"
500,"Laptop cũ Dell XPS 7590 i9-9850HK | RAM 32GB | SSD 512GB | GTX 1650 | Màn 15.6in FHD thiết kế mỏng nhẹ, hiệu năng đỉnh cao ổn định đáp ứng tốt nhu cầu văn phòng, học tập, đồ họa",11950000,14000000,Vietnam,LAPTOP GIÁ SỈ HCM,Dell,0,,https://www.lazada.vn/products/laptop-cu-dell-xps-7590-i9-9850hk-ram-32gb-ssd-512gb-gtx-1650-man-156in-fhd-thiet-ke-mong-nhe-hieu-nang-dinh-cao-on-dinh-dap-ung-tot-nhu-cau-van-phong-hoc-tap-do-hoa-i3002858298.html,['Voucher save 15%'],"[4401, 4414, 6191]"
501,ASUS TUF GAMING FX506LHB CORE I5 10300H RAM 16G SSD 512G 15.6INCH 144HZ VGA GTX 1650,11400000,14500000,Vietnam,Laptop Cường Thịnh,ASUS,1,,https://www.lazada.vn/products/asus-tuf-gaming-fx506lhb-core-i5-10300h-ram-16g-ssd-512g-156inch-144hz-vga-gtx-1650-i3002406353.html,['Voucher save 21%'],"[4401, 4414, 6191]"
502,"Laptop Gaming - Lenovo Legion Y520-15IKB - Giá Siêu Êm Cho Anh Em Cần ….

* Core i7 7700HQ / Ram 16G / SSD 256G + HDD 500G / Màn 15.6in FHD IPS / Pin 4-5h / Led Phím Đỏ US / VGA Nvidia Geforce GTX 1050Ti / Sạc Zin / Máy Đẹp Full Chức Năng ….",9000000,9500000,Vietnam,ViTính BảoKỳ,No Brand,0,,https://www.lazada.vn/products/laptop-gaming-lenovo-legion-y520-15ikb-gia-sieu-em-cho-anh-em-can-core-i7-7700hq-ram-16g-ssd-256g-hdd-500g-man-156in-fhd-ips-pin-4-5h-led-phim-do-us-vga-nvidia-geforce-gtx-1050ti-sac-zin-may-dep-full-chuc-nang-i3001816841.html,['Voucher save 5%'],"[4401, 4414, 6191]"
503,Laptop ASUS TUF Gaming F15 FX507VU-LP315W (i7-13620H/RAM 16GB/GeForce RTX 4050/512GB SSD/ Windows 11) - Bảo hành 24 tháng,28990000,29990000,Vietnam,PHONG VU Digital Store,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-f15-fx507vu-lp315w-i7-13620hram-16gbgeforce-rtx-4050512gb-ssd-windows-11-bao-hanh-24-thang-i3000646221.html,['Voucher save 3%'],"[4401, 4414, 6191]"
504,Laptop ASUS TUF Gaming A15 FA507NUR-LP101W (Ryzen 7 7435HS/RAM 16GB/GeForce RTX 4050/512GB SSD/ Windows 11) - Bảo hành 24 tháng,27590000,30490000,Vietnam,PHONG VU Digital Store,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-a15-fa507nur-lp101w-ryzen-7-7435hsram-16gbgeforce-rtx-4050512gb-ssd-windows-11-bao-hanh-24-thang-i3000623216.html,['Voucher save 10%'],"[4401, 4414, 6191]"
505,Laptop ASUS TUF Gaming F15 FX507VU-LP315W (i7-13620H/RAM 16GB/GeForce RTX 4050/512GB SSD/ Windows 11) - Bảo hành 24 tháng,27990000,27990000,Vietnam,PHONG VU Official Store,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-f15-fx507vu-lp315w-i7-13620hram-16gbgeforce-rtx-4050512gb-ssd-windows-11-bao-hanh-24-thang-i3000596172.html,[],"[4401, 4414, 6191]"
506,LAPTOP MJLT2 CORE I7-2015 RAM 16G SSD 256G 15.4INCH RETINA,8500000,12500000,Vietnam,Laptop Cường Thịnh,AP,0,,https://www.lazada.vn/products/laptop-mjlt2-core-i7-2015-ram-16g-ssd-256g-154inch-retina-i3000145479.html,['Voucher save 32%'],"[4401, 4414, 6191]"
507,Laptop ASUS TUF Gaming A15 FA507NUR-LP101W (Ryzen 7 7435HS/RAM 16GB/GeForce RTX 4050/512GB SSD/ Windows 11) - Bảo hành 24 tháng,24490000,30490000,Vietnam,PHONG VU Official Store,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-a15-fa507nur-lp101w-ryzen-7-7435hsram-16gbgeforce-rtx-4050512gb-ssd-windows-11-bao-hanh-24-thang-i2999932712.html,['Voucher save 20%'],"[4401, 4414, 6191]"
508,"Laptop Hp 830G6 - Coi5 8365U 1.6Ghz (8 Luồng ) Tubo 1,9Ghz Ram ( Bộ Nhớ Trong ) 8Gb Dr4 Buss 2666 Ssd Nvme 256Gb",6500000,10000000,Vietnam,MÁY TÍNH MINH ĐỨC 01,No Brand,0,,https://www.lazada.vn/products/laptop-hp-830g6-coi5-8365u-16ghz-8-luong-tubo-19ghz-ram-bo-nho-trong-8gb-dr4-buss-2666-ssd-nvme-256gb-i2998163695.html,['Voucher save 35%'],"[4401, 4414, 6191]"
509,Laptop MSI THIN 15 B12UCX-1419VN i5-12450H /8Gb/512Gb SSD/15.6” FHD/RTX 2050 4GB GDDR6/Win 11 - Xám,17632000,17632000,Vietnam,MayTinhDongNamA,MSI,0,,https://www.lazada.vn/products/laptop-msi-thin-15-b12ucx-1419vn-i5-12450h-8gb512gb-ssd156-fhdrtx-2050-4gb-gddr6win-11-xam-i2995545206.html,[],"[4401, 4414, 6191]"
510,MSI THIN 15 B13UC-1411VN i7-13620H /8Gb/512Gb SSD/15.6” FHD/Win 11/GeForce RTX™ 3050 6GB GDDR6 - Xám,21924000,21924000,Vietnam,MayTinhDongNamA,MSI,0,,https://www.lazada.vn/products/msi-thin-15-b13uc-1411vn-i7-13620h-8gb512gb-ssd156-fhdwin-11geforce-rtx-3050-6gb-gddr6-xam-i2995272532.html,[],"[4401, 4414, 6191]"
511,GAMING ASUS FX504GD CORE I7 8750H RAM 16G SSD 512G 15.6INCH FHD VGA GTX 1050,8500000,15500000,Vietnam,Laptop Cường Thịnh,ASUS,0,,https://www.lazada.vn/products/gaming-asus-fx504gd-core-i7-8750h-ram-16g-ssd-512g-156inch-fhd-vga-gtx-1050-i2994414664.html,['Voucher save 45%'],"[4401, 4414, 6191]"
512,Laptop LENOVO LOQ 15IAX9_001SVN - i5-12450HX /12GB/512GbSSD/15.6”FHD/RTX 2050 4GB GDDR6/Win 11 - Xám,20300000,20300000,Vietnam,MayTinhDongNamA,Lenovo,0,,https://www.lazada.vn/products/laptop-lenovo-loq-15iax9_001svn-i5-12450hx-12gb512gbssd156fhdrtx-2050-4gb-gddr6win-11-xam-i2994160532.html,[],"[4401, 4414, 6191]"
513,Laptop Asus ROG Strix G16 G614JU i7 13650HX/32GB/1TB/6GB RTX4050/165Hz/Win11 (N3509W),36990000,40990000,Vietnam,thegioididongofficial,ASUS,0,,https://www.lazada.vn/products/laptop-asus-rog-strix-g16-g614ju-i7-13650hx32gb1tb6gb-rtx4050165hzwin11-n3509w-i2993553203.html,['Voucher save 10%'],"[4401, 4414, 6191]"
514,Laptop Asus ROG Strix G16 G614JV i7 13650HX/32GB/1TB/8GB RTX4060/165Hz/Win11 (N3515W),37990000,42990000,Vietnam,thegioididongofficial,ASUS,0,,https://www.lazada.vn/products/laptop-asus-rog-strix-g16-g614jv-i7-13650hx32gb1tb8gb-rtx4060165hzwin11-n3515w-i2993543212.html,['Voucher save 12%'],"[4401, 4414, 6191]"
515,Laptop Acer Nitro V 15 ANV15 41 R1JY R5 6600H/16GB/512GB/6GB RTX3050/165Hz/Win11 (NH.QPFSV.001),21190000,22490000,Vietnam,thegioididongofficial,ACER,0,,https://www.lazada.vn/products/laptop-acer-nitro-v-15-anv15-41-r1jy-r5-6600h16gb512gb6gb-rtx3050165hzwin11-nhqpfsv001-i2993488282.html,['Voucher save 6%'],"[4401, 4414, 6191]"
516,GAMING ACER EAGLE CORE I5 11400H RAM 16G SSD 512G 15.6INCH 144HZ GTX 3050,14500000,17800000,Vietnam,Laptop Cường Thịnh,ACER,1,,https://www.lazada.vn/products/gaming-acer-eagle-core-i5-11400h-ram-16g-ssd-512g-156inch-144hz-gtx-3050-i2989446038.html,['Voucher save 19%'],"[4401, 4414, 6191]"
517,[HCM] Laptop Cũ Dell Inspiron 3443 Core i7-5500u/ Ram 8GB/ SSD 240GB/ VGA Intel Nvidia GeForce 840m/ LCD 14.0'' inch,4000000,4000000,Vietnam,Thanh Vinh Center,Dell,0,,https://www.lazada.vn/products/hcm-laptop-cu-dell-inspiron-3443-core-i7-5500u-ram-8gb-ssd-240gb-vga-intel-nvidia-geforce-840m-lcd-140-inch-i2989383509.html,[],"[4401, 4414, 6191]"
518,[HCM] Laptop cũ Asus Rog Strix GL552J Core I7-4720HQ/ Ram 8GB/ SDD 128GB + HDD 1TB/ VGA Nvidia GeForce GTX 950M/ LCD 15.6'' inch,5200000,5200000,Vietnam,Thanh Vinh Center,ASUS,0,,https://www.lazada.vn/products/hcm-laptop-cu-asus-rog-strix-gl552j-core-i7-4720hq-ram-8gb-sdd-128gb-hdd-1tb-vga-nvidia-geforce-gtx-950m-lcd-156-inch-i2989375490.html,[],"[4401, 4414, 6191]"
519,ASUS GAMING FX506 CORE I5 10300H RAM 16G SSD 512G 15.6INCH 144HZ VGA GTX 1650,10990000,14500000,Vietnam,Laptop Cường Thịnh,ASUS,1,,https://www.lazada.vn/products/asus-gaming-fx506-core-i5-10300h-ram-16g-ssd-512g-156inch-144hz-vga-gtx-1650-i2989242854.html,['Voucher save 24%'],"[4401, 4414, 6191]"
520,Laptop HP Victus Gaming 15-FA1091TX i5-13420H/8GB/512GB/Win11 (8C5M8PA),19990000,25990000,Vietnam,NGUYỄN KIM,HP,0,,https://www.lazada.vn/products/laptop-hp-victus-gaming-15-fa1091tx-i5-13420h8gb512gbwin11-8c5m8pa-i2988202489.html,['Voucher save 23%'],"[4401, 4414, 6191]"
521,DELL INSPIRON 3593 CORE I5 1035G1 RAM 16G SSD 256G 15.6INCH FHD VGA MX230,7500000,12490000,Vietnam,Laptop Cường Thịnh,Dell,0,,https://www.lazada.vn/products/dell-inspiron-3593-core-i5-1035g1-ram-16g-ssd-256g-156inch-fhd-vga-mx230-i2983760863.html,['Voucher save 40%'],"[4401, 4414, 6191]"
522,HP ZBOOK 15 G1 CORE I7 4800MQ RAM 16G SSD 256G 15.6INCH FHD VGA K1100,4800000,8900000,Vietnam,Laptop Cường Thịnh,HP,0,,https://www.lazada.vn/products/hp-zbook-15-g1-core-i7-4800mq-ram-16g-ssd-256g-156inch-fhd-vga-k1100-i2977583725.html,['Voucher save 46%'],"[4401, 4414, 6191]"
523,Laptop Gaming Lenovo Legion 5 Pro AMD - Ryzen 7-5800H  RAM 16G SSD 512G  RTX 3070  Màn 16 Inch 2K QHD 165Hz,23000000,23000000,Vietnam,DuyStore1998,Lenovo,2,,https://www.lazada.vn/products/laptop-gaming-lenovo-legion-5-pro-amd-ryzen-7-5800h-ram-16g-ssd-512g-rtx-3070-man-16-inch-2k-qhd-165hz-bao-hanh-3-den-12-thang-i2969126008.html,[],"[4401, 4414, 6191]"
524,0035458324  21cm11003545 8324 L  RHD 21CM 003545832412,335340,342184,China,vensl87,No Brand,0,,https://www.lazada.vn/products/0035458324-21cm11003545-8324-l-rhd-21cm-003545832412-i2966711776.html,['Voucher save 2%'],"[4401, 4414, 6191]"
525,Laptop HP Victus 15-fa1155TX (952R1PA) (i5-12450H/ RAM 16GB/ GeForce RTX™ 2050/ 512GB SSD/ Windows 11) - Bảo hành 12 tháng,18990000,24290000,Vietnam,PHONG VŨ HP Certified Store,HP,0,,https://www.lazada.vn/products/laptop-hp-victus-15-fa1155tx-952r1pa-i5-12450h-ram-16gb-geforce-rtx-2050-512gb-ssd-windows-11-bao-hanh-12-thang-i2965262230.html,['Voucher save 22%'],"[4401, 4414, 6191]"
526,"[HCM] Laptop cũ Dell Inspiron 5547 Core i5-4210U/ Ram 8GB/ SSD 120GB/ VGA AMD Radeon R7 M260/ LCD 15.6'' inch. (chơi game, thiết kế đồ họa nhẹ)",3914000,3914000,Vietnam,Thanh Vinh Center,Dell,0,,https://www.lazada.vn/products/hcm-laptop-cu-dell-inspiron-5547-core-i5-4210u-ram-8gb-ssd-120gb-vga-amd-radeon-r7-m260-lcd-156-inch-choi-game-thiet-ke-do-hoa-nhe-i2961757072.html,[],"[4401, 4414, 6191]"
527,[HCM] Laptop Cũ Dell Inspiron 3467 Core I5-7200U/ Ram 8GB/ SSD 128GB + HDD 500GB/ VGA AMD Radeon R5M330/ LCD 14.0'' inch,4700000,4700000,Vietnam,Thanh Vinh Center,Dell,0,,https://www.lazada.vn/products/hcm-laptop-cu-dell-inspiron-3467-core-i5-7200u-ram-8gb-ssd-128gb-hdd-500gb-vga-amd-radeon-r5m330-lcd-140-inch-i2961391855.html,[],"[4401, 4414, 6191]"
528,GAMING MSI GE72VR CORE I7 7700HQ RAM 16G SSD 128G+1T 17.3INCH FHD GTX,7900000,15600000,Vietnam,Laptop Cường Thịnh,MSI,0,,https://www.lazada.vn/products/gaming-msi-ge72vr-core-i7-7700hq-ram-16g-ssd-128g1t-173inch-fhd-gtx-i2951592369.html,['Voucher save 49%'],"[4401, 4414, 6191]"
529,"Acer Predator Helios Neo PHN16-72-93Q8, Core i9-14900Hx, 16GB Ram, 1TB SSD, RTX 4060, 16inch 2.5k 180Hz",37250000,39250000,Vietnam,Laptop.Hadong,ACER,0,,https://www.lazada.vn/products/acer-predator-helios-neo-phn16-72-93q8-core-i9-14900hx-ram-16gbssd-1tbrtx-406016inch-25k-180hz-i2951228003.html,['Voucher save 5%'],"[4401, 4414, 6191]"
530,"Asus TUF Gaming FA507RC-HN051W, Ryzen 7-6800H, Ram 8GB, SSD 512GB, Card RTX 3050,màn 15.6inch FHD",16600000,18800000,Vietnam,Laptop.Hadong,ASUS,0,,https://www.lazada.vn/products/asus-tuf-gaming-fa507rc-hn051w-ryzen-7-6800h-ram-8gb-ssd-512gb-card-rtx-3050man-156inch-fhd-i2951197508.html,['Voucher save 12%'],"[4401, 4414, 6191]"
531,Vỏ Silicon Mềm Vỏ Bảo Vệ Cho ASUS ROG Ally Chống Trầy Xước Chống Bụi Tay Cầm Chơi Game Ốp Lưng Phụ Kiện,167000,217000,China,GlobalSuperBazaar,No Brand,6,,https://www.lazada.vn/products/vo-silicon-mem-vo-bao-ve-cho-asus-rog-ally-chong-tray-xuoc-chong-bui-tay-cam-choi-game-op-lung-phu-kien-i2950451471.html,[],"[4401, 4414, 6191]"
532,[NHẬP ITL3M0 GIẢM 12%] Laptop gaming HP Victus 15-fb1023AX - 94F20PA (Ryzen 5 7535HS/RAM 8GB/GeForce RTX 2050/512GB SSD/ Windows 11)- Bảo hành 12 tháng,15990000,24490000,Vietnam,PHONG VU Official Store,HP,0,,https://www.lazada.vn/products/nhap-itl3m0-giam-12-laptop-gaming-hp-victus-15-fb1023ax-94f20pa-ryzen-5-7535hsram-8gbgeforce-rtx-2050512gb-ssd-windows-11-bao-hanh-12-thang-i2945361409.html,['Voucher save 35%'],"[4401, 4414, 6191]"
533,aptop gaming HP Victus 15-fb1023AX - 94F20PA (Ryzen 5 7535HS/RAM 8GB/GeForce RTX 2050/512GB SSD/ Windows 11) - Bảo hành 12 tháng,16990000,24490000,Vietnam,PHONG VU Digital Store,HP,0,,https://www.lazada.vn/products/aptop-gaming-hp-victus-15-fb1023ax-94f20pa-ryzen-5-7535hsram-8gbgeforce-rtx-2050512gb-ssd-windows-11-bao-hanh-12-thang-i2945323460.html,['Voucher save 31%'],"[4401, 4414, 6191]"
534,ACER GAMING NITRO 5 CORE I5 7300HQ RAM 16GB SSD 256GB+1T 15.6INCH FHD IPS VGA GTX1050,7800000,12600000,Vietnam,Laptop Cường Thịnh,ACER,0,,https://www.lazada.vn/products/acer-gaming-nitro-5-core-i5-7300hq-ram-16gb-ssd-256gb1t-156inch-fhd-ips-vga-gtx1050-i2945212861.html,['Voucher save 38%'],"[4401, 4414, 6191]"
535,Laptop Asus TUF Gaming F15 FX506LH-HN002T | Intel Core I5 - 10300H | Ram 8GB | SSD 512GB | Card GTX 1650 4GB | 15.6 Inch 144Hz | Win10,11220000,11220000,Vietnam,Thanhmaistore.vn,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-f15-fx506lh-hn002t-intel-core-i5-10300h-ram-8gb-ssd-512gb-card-gtx-1650-4gb-156-inch-144hz-win10-i2944659050.html,[],"[4401, 4414, 6191]"
536,[HCM] Laptop Cũ HP Notebook 15-bs576TU Core I7-7500U/ Ram 8GB/ HDD 1TB + SSD 256GB/ VGA AMD Radeon R7 M340/ LCD 15.6'' inch,4841000,4841000,Vietnam,Thanh Vinh Center,HP,0,,https://www.lazada.vn/products/hcm-laptop-cu-hp-notebook-15-bs576tu-core-i7-7500u-ram-8gb-hdd-1tb-ssd-256gb-vga-amd-radeon-r7-m340-lcd-156-inch-i2940451167.html,[],"[4401, 4414, 6191]"
537,Laptop Asus TUF Gaming A15 FA506NFR R7 7435HS/16GB/512GB/4GB RTX2050/144Hz/Win11 (HN113W),18690000,19990000,Vietnam,thegioididongofficial,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-a15-fa506nfr-r7-7435hs16gb512gb4gb-rtx2050144hzwin11-hn113w-i2939511053.html,['Voucher save 7%'],"[4401, 4414, 6191]"
538,Laptop Asus TUF Gaming F15 FX507VU i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP186W),28490000,29990000,Vietnam,thegioididongofficial,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-f15-fx507vu-i7-13620h16gb512gb6gb-rtx4050144hzwin11-lp186w-i2939321670.html,['Voucher save 5%'],"[4401, 4414, 6191]"
539,"Laptop HP VICTUS 16 s0077AX R7 7840HS/16GB/512GB/16.1""F/144Hz/6GB RTX3050/Win11/(8C5N6PA)/Đen",28990000,31690000,Vietnam,thegioididongofficial,HP,0,,https://www.lazada.vn/products/laptop-hp-victus-16ax-r7-7840hs16gb512gb161f144hz6gb-rtx3050win118c5n6paden-i2934987027.html,['Voucher save 9%'],"[4401, 4414, 6191]"
540,"Laptop MSI Katana 15 B13VFK i7 13620H/16GB/1TB/8GB RTX4060/15.6""F/144Hz/Balo/Win11/(676VN)/Đen",26690000,31990000,Vietnam,thegioididongofficial,MSI,0,,https://www.lazada.vn/products/laptop-msi-katana-15-b13vfk-i7-13620h16gb1tb8gb-rtx4060156f144hzbalowin11676vnden-i2934971042.html,['Voucher save 17%'],"[4401, 4414, 6191]"
541,LAPTOP GAMING Acer Nitro 5 AN515-44 Ryzen 5-4600H Ram 16G SSD 512G GTX 1650 4G/ Nguyên zin,9900000,9900000,Vietnam,LAPTOP WANRY,No Brand,0,,https://www.lazada.vn/products/laptop-gaming-acer-nitro-5-an515-44-ryzen-5-4600h-ram-16g-ssd-512g-gtx-1650-4g-nguyen-zin-i2933088473.html,[],"[4401, 4414, 6191]"
542,DELL LATITUDE 7420 CORE I7 1185G7 RAM 16G SSD 256G 14INCH FHD TOUCH,10800000,15900000,Vietnam,Laptop Cường Thịnh,Dell,1,,https://www.lazada.vn/products/dell-latitude-7420-core-i7-1185g7-ram-16g-ssd-256g-14inch-fhd-touch-i2929366102.html,['Voucher save 32%'],"[4401, 4414, 6191]"
543,[HCM] Laptop cũ Gaming MSI GF63 Thin 10SCXR Core I5-10300H/ Ram 16GB/ SDD 512GB/ VGA Nvidia GeForce GTX 1650/ LCD 15.6'' inch,9300000,9300000,Vietnam,Thanh Vinh Center,MSI,0,,https://www.lazada.vn/products/hcm-laptop-cu-gaming-msi-gf63-thin-10scxr-core-i5-10300h-ram-16gb-sdd-512gb-vga-nvidia-geforce-gtx-1650-lcd-156-inch-i2926607159.html,[],"[4401, 4414, 6191]"
544,DELL LATITUDE 5520 CORE I7 1185G7 RAM 16G SSD 512G 15.6INCH FHD IPS,10500000,18900000,Vietnam,Laptop Cường Thịnh,Dell,0,,https://www.lazada.vn/products/dell-latitude-5520-core-i7-1185g7-ram-16g-ssd-512g-156inch-fhd-ips-i2926212501.html,['Voucher save 44%'],"[4401, 4414, 6191]"
545,[Có bảo hành] [Chính hãng] Máy tính xách tay (Laptop) HP VICTUS 16-d0293TX 5Z9R4PA,22643000,22643000,Vietnam,Sài Gòn Telecom,HP Collection,1,,https://www.lazada.vn/products/co-bao-hanh-chinh-hang-may-tinh-xach-tay-laptop-hp-victus-16-d0293tx-5z9r4pa-i2921777066.html,[],"[4401, 4414, 6191]"
546,Laptop Asus TUF Gaming A15 FA506NCR R7 7435HS/16GB/512GB/4GB RTX3050/144Hz/Win11 (HN097W) Mẫu mới,20490000,23490000,Vietnam,thegioididongofficial,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-a15-fa506ncr-r7-7435hs16gb512gb4gb-rtx3050144hzwin11-hn097w-mau-moi-i2921730001.html,['Voucher save 13%'],"[4401, 4414, 6191]"
547,Laptop Asus Gaming TUF A15 FA507NUR R7 7435HS/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP057W),24990000,30490000,Vietnam,thegioididongofficial,ASUS,0,,https://www.lazada.vn/products/laptop-asus-gaming-tuf-a15-fa507nur-r7-7435hs16gb512gb6gb-rtx4050144hzwin11-lp057w-i2921666289.html,['Voucher save 18%'],"[4401, 4414, 6191]"
548,"Laptop Asus FX507VV i7 13620H/16GB/512GB/8GB RTX4060/15.6""F/144Hz/Win11/(LP151W)/Xám",30490000,31990000,Vietnam,thegioididongofficial,ASUS,0,,https://www.lazada.vn/products/laptop-asus-fx507vv-i7-13620h16gb512gb8gb-rtx4060156f144hzwin11lp151wxam-i2921420932.html,['Voucher save 5%'],"[4401, 4414, 6191]"
